event_id,match,player,short_name,market,market_type_id,sport_market_id,child_market_id,market_sv,odd_id,selection,line,raw_sv,price,odd_status,is_main_bet
16535340,ATL Falcons		 vs. CAR Panthers,Cooper Rush,Cooper Rush (ATL),Joueur total de yards par la passe (Cooper Rush (ATL))(prolongations incluses),2136,72891,1739381658,ATL|dst:player:558289,4525578432,294+,294+,ATL|dst:player:558289,9.0,0,False
16535340,ATL Falcons		 vs. CAR Panthers,Cooper Rush,Cooper Rush (ATL),Joueur total de yards par la passe (Cooper Rush (ATL))(prolongations incluses),2136,72891,1739381658,ATL|dst:player:558289,4525578433,304+,304+,ATL|dst:player:558289,11.0,0,False
16535340,ATL Falcons		 vs. CAR Panthers,Cooper Rush,Cooper Rush (ATL),Joueur total de yards par la passe (Cooper Rush (ATL))(prolongations incluses),2136,72891,1739381658,ATL|dst:player:558289,4525578434,314+,314+,ATL|dst:player:558289,13.0,0,False
16535340,ATL Falcons		 vs. CAR Panthers,Cooper Rush,Cooper Rush (ATL),Joueur total de yards par la passe (Cooper Rush (ATL))(prolongations incluses),2136,72891,1739381658,ATL|dst:player:558289,4525578435,324+,324+,ATL|dst:player:558289,16.0,0,False
16535340,ATL Falcons		 vs. CAR Panthers,Cooper Rush,Cooper Rush (ATL),Joueur total de yards par la passe (Cooper Rush (ATL))(prolongations incluses),2136,72891,1739381658,ATL|dst:player:558289,4525578436,174+,174+,ATL|dst:player:558289,1.6897,0,False
16535340,ATL Falcons		 vs. CAR Panthers,Cooper Rush,Cooper Rush (ATL),Joueur total de yards par la passe (Cooper Rush (ATL))(prolongations incluses),2136,72891,1739381658,ATL|dst:player:558289,4525578437,164+,164+,ATL|dst:player:558289,1.5264,0,False
16535340,ATL Falcons		 vs. CAR Panthers,Cooper Rush,Cooper Rush (ATL),Joueur total de yards par la passe (Cooper Rush (ATL))(prolongations incluses),2136,72891,1739381658,ATL|dst:player:558289,4525578421,184+,184+,ATL|dst:player:558289,1.8696,0,False
16535340,ATL Falcons		 vs. CAR Panthers,Cooper Rush,Cooper Rush (ATL),Joueur total de yards par la passe (Cooper Rush (ATL))(prolongations incluses),2136,72891,1739381658,ATL|dst:player:558289,4525578422,194+,194+,ATL|dst:player:558289,2.05,0,False
16535340,ATL Falcons		 vs. CAR Panthers,Cooper Rush,Cooper Rush (ATL),Joueur total de yards par la passe (Cooper Rush (ATL))(prolongations incluses),2136,72891,1739381658,ATL|dst:player:558289,4525578423,204+,204+,ATL|dst:player:558289,2.3,0,False
16535340,ATL Falcons		 vs. CAR Panthers,Cooper Rush,Cooper Rush (ATL),Joueur total de yards par la passe (Cooper Rush (ATL))(prolongations incluses),2136,72891,1739381658,ATL|dst:player:558289,4525578424,214+,214+,ATL|dst:player:558289,2.55,0,False
16535340,ATL Falcons		 vs. CAR Panthers,Cooper Rush,Cooper Rush (ATL),Joueur total de yards par la passe (Cooper Rush (ATL))(prolongations incluses),2136,72891,1739381658,ATL|dst:player:558289,4525578425,224+,224+,ATL|dst:player:558289,2.9,0,False
16535340,ATL Falcons		 vs. CAR Panthers,Cooper Rush,Cooper Rush (ATL),Joueur total de yards par la passe (Cooper Rush (ATL))(prolongations incluses),2136,72891,1739381658,ATL|dst:player:558289,4525578426,234+,234+,ATL|dst:player:558289,3.3,0,False
16535340,ATL Falcons		 vs. CAR Panthers,Cooper Rush,Cooper Rush (ATL),Joueur total de yards par la passe (Cooper Rush (ATL))(prolongations incluses),2136,72891,1739381658,ATL|dst:player:558289,4525578427,244+,244+,ATL|dst:player:558289,3.85,0,False
16535340,ATL Falcons		 vs. CAR Panthers,Cooper Rush,Cooper Rush (ATL),Joueur total de yards par la passe (Cooper Rush (ATL))(prolongations incluses),2136,72891,1739381658,ATL|dst:player:558289,4525578428,254+,254+,ATL|dst:player:558289,4.4,0,False
16535340,ATL Falcons		 vs. CAR Panthers,Cooper Rush,Cooper Rush (ATL),Joueur total de yards par la passe (Cooper Rush (ATL))(prolongations incluses),2136,72891,1739381658,ATL|dst:player:558289,4525578429,264+,264+,ATL|dst:player:558289,5.0,0,False
16535340,ATL Falcons		 vs. CAR Panthers,Cooper Rush,Cooper Rush (ATL),Joueur total de yards par la passe (Cooper Rush (ATL))(prolongations incluses),2136,72891,1739381658,ATL|dst:player:558289,4525578430,274+,274+,ATL|dst:player:558289,6.0,0,False
16535340,ATL Falcons		 vs. CAR Panthers,Cooper Rush,Cooper Rush (ATL),Joueur total de yards par la passe (Cooper Rush (ATL))(prolongations incluses),2136,72891,1739381658,ATL|dst:player:558289,4525578431,284+,284+,ATL|dst:player:558289,7.25,0,False
16535340,ATL Falcons		 vs. CAR Panthers,Bryce Young,Bryce Young (CAR),Joueur total de yards par la passe (Bryce Young (CAR))(prolongations incluses),2136,72891,1735264711,CAR|dst:player:382685,4509350208,343+,343+,CAR|dst:player:382685,7.25,0,False
16535340,ATL Falcons		 vs. CAR Panthers,Bryce Young,Bryce Young (CAR),Joueur total de yards par la passe (Bryce Young (CAR))(prolongations incluses),2136,72891,1735264711,CAR|dst:player:382685,4509350209,353+,353+,CAR|dst:player:382685,9.0,0,False
16535340,ATL Falcons		 vs. CAR Panthers,Bryce Young,Bryce Young (CAR),Joueur total de yards par la passe (Bryce Young (CAR))(prolongations incluses),2136,72891,1735264711,CAR|dst:player:382685,4509350210,363+,363+,CAR|dst:player:382685,10.0,0,False
16535340,ATL Falcons		 vs. CAR Panthers,Bryce Young,Bryce Young (CAR),Joueur total de yards par la passe (Bryce Young (CAR))(prolongations incluses),2136,72891,1735264711,CAR|dst:player:382685,4509350211,213+,213+,CAR|dst:player:382685,1.7143,0,False
16535340,ATL Falcons		 vs. CAR Panthers,Bryce Young,Bryce Young (CAR),Joueur total de yards par la passe (Bryce Young (CAR))(prolongations incluses),2136,72891,1735264711,CAR|dst:player:382685,4509350212,203+,203+,CAR|dst:player:382685,1.5883,0,False
16535340,ATL Falcons		 vs. CAR Panthers,Bryce Young,Bryce Young (CAR),Joueur total de yards par la passe (Bryce Young (CAR))(prolongations incluses),2136,72891,1735264711,CAR|dst:player:382685,4509350196,223+,223+,CAR|dst:player:382685,1.9091,0,False
16535340,ATL Falcons		 vs. CAR Panthers,Bryce Young,Bryce Young (CAR),Joueur total de yards par la passe (Bryce Young (CAR))(prolongations incluses),2136,72891,1735264711,CAR|dst:player:382685,4509350197,233+,233+,CAR|dst:player:382685,2.05,0,False
16535340,ATL Falcons		 vs. CAR Panthers,Bryce Young,Bryce Young (CAR),Joueur total de yards par la passe (Bryce Young (CAR))(prolongations incluses),2136,72891,1735264711,CAR|dst:player:382685,4509350198,243+,243+,CAR|dst:player:382685,2.2,0,False
